Area,Room,Parking,Warehouse,Elevator,Address,Price,Price(USD)
85.0,2,True,True,True,Punak,3380000000.0,112666.67
90.0,2,True,True,True,Saadat Abad,6500000000.0,216666.67
75.0,2,True,True,True,Central Janatabad,3220000000.0,107333.33
91.0,2,True,True,True,Punak,3350000000.0,111666.67
126.0,2,True,True,True,East Ferdows Boulevard,5500000000.0,183333.33
450.0,2,True,True,False,Absard,4200000000.0,140000.0
500.0,2,True,True,False,Absard,3900000000.0,130000.0
81.0,2,True,True,True,Shahrake Qods,810000000.0,27000.0
64.0,2,True,True,True,Shahr-e-Ziba,2200000000.0,73333.33
112.0,2,True,True,True,Shahr-e-Ziba,3680000000.0,122666.67
84.0,2,True,True,True,Shahran,3400000000.0,113333.33
82.0,2,True,True,True,Shahran,3550000000.0,118333.33
63.0,2,True,True,True,Southern Janatabad,2000000000.0,66666.67
70.0,2,True,True,True,Southern Janatabad,1950000000.0,65000.0
92.0,2,True,True,True,Feiz Garden,3900000000.0,130000.0
90.0,2,True,True,True,Ozgol,5000000000.0,166666.67
59.0,2,True,True,True,Southern Janatabad,1900000000.0,63333.33
63.0,2,True,True,True,Southern Janatabad,2000000000.0,66666.67
60.0,2,True,True,True,Southern Janatabad,2200000000.0,73333.33
70.0,2,True,True,True,Southern Janatabad,2500000000.0,83333.33
86.0,2,True,True,True,Southern Janatabad,3600000000.0,120000.0
109.0,2,True,True,True,Heravi,6000000000.0,200000.0
98.0,2,True,True,False,Narmak,2842000000.0,94733.33
80.0,2,True,True,True,Central Janatabad,3120000000.0,104000.0
95.0,2,True,True,True,Saadat Abad,4550000000.0,151666.67
86.0,2,True,True,True,Punak,3700000000.0,123333.33
87.0,2,True,True,True,Northern Janatabad,3550000000.0,118333.33
82.0,2,True,True,True,West Ferdows Boulevard,3450000000.0,115000.0
100.0,2,True,True,False,Southern Janatabad,3800000000.0,126666.67
80.0,2,True,True,True,North Program Organization,3100000000.0,103333.33
110.0,2,True,True,True,Tajrish,6600000000.0,220000.0
650.0,2,True,True,False,Absard,5200000000.0,173333.33
104.0,2,True,True,True,Feiz Garden,3850000000.0,128333.33
70.0,2,True,True,True,Northern Janatabad,3200000000.0,106666.67
76.0,2,True,True,False,Shahr-e-Ziba,2570000000.0,85666.67
110.0,2,True,True,True,Feiz Garden,4300000000.0,143333.33
90.0,2,True,True,True,Feiz Garden,3850000000.0,128333.33
77.0,2,True,True,True,Shahr-e-Ziba,2570000000.0,85666.67
96.0,2,True,True,True,Pasdaran,5600000000.0,186666.67
79.0,2,True,True,True,Abazar,3000000000.0,100000.0
125.0,2,True,True,True,Shahr-e-Ziba,6400000000.0,213333.33
75.0,2,True,True,False,Shahr-e-Ziba,1890000000.0,63000.0
75.0,2,True,True,False,Shahr-e-Ziba,1890000000.0,63000.0
91.0,2,True,True,True,Saadat Abad,5400000000.0,180000.0
105.0,2,True,True,True,Parand,1417500000.0,47250.0
66.0,2,True,True,True,Ostad Moein,1585000000.0,52833.33
86.0,2,True,True,True,Southern Janatabad,3270000000.0,109000.0
72.0,2,True,True,False,Northern Janatabad,2380000000.0,79333.33
148.0,2,True,False,True,Koohsar,4500000000.0,150000.0
84.0,2,True,True,True,Saadat Abad,4600000000.0,153333.33
115.0,2,True,True,True,Ekhtiarieh,7400000000.0,246666.67
105.0,2,True,True,True,Saadat Abad,5700000000.0,190000.0
87.0,2,True,True,True,Pardis,650000000.0,21666.67
75.0,2,True,True,False,Shahr-e-Ziba,1890000000.0,63000.0
82.0,2,True,True,True,Punak,4018000000.0,133933.33
82.0,2,True,True,True,Sattarkhan,4100000000.0,136666.67
75.0,2,True,True,True,West Ferdows Boulevard,2800000000.0,93333.33
98.0,2,True,True,True,West Ferdows Boulevard,4520000000.0,150666.67
75.0,2,True,True,False,Shahr-e-Ziba,1890000000.0,63000.0
75.0,2,True,True,False,Shahr-e-Ziba,1890000000.0,63000.0
85.0,2,True,True,True,Jeyhoon,2100000000.0,70000.0
75.0,2,True,True,False,Shahr-e-Ziba,1890000000.0,63000.0
75.0,2,True,True,False,Shahr-e-Ziba,1890000000.0,63000.0
84.0,2,True,True,True,Pardis,680000000.0,22666.67
75.0,2,True,True,False,Shahr-e-Ziba,1890000000.0,63000.0
108.0,2,True,True,True,Gisha,5180000000.0,172666.67
70.0,2,True,True,True,Southern Janatabad,3370000000.0,112333.33
75.0,2,True,True,False,Shahr-e-Ziba,1890000000.0,63000.0
108.0,2,True,True,True,Farmanieh,6200000000.0,206666.67
91.0,2,True,True,True,Ekhtiarieh,5180000000.0,172666.67
112.0,2,True,True,False,Gheitarieh,7500000000.0,250000.0
75.0,2,True,True,False,Shahr-e-Ziba,1890000000.0,63000.0
123.0,2,True,True,True,Pirouzi,4059000000.0,135300.0
69.0,2,True,True,True,Pirouzi,1800000000.0,60000.0
80.0,2,True,True,True,Ostad Moein,2150000000.0,71666.67
100.0,2,True,True,True,Shahr-e-Ziba,3400000000.0,113333.33
75.0,2,True,True,False,Shahr-e-Ziba,1890000000.0,63000.0
85.0,2,True,True,True,Majidieh,2500000000.0,83333.33
75.0,2,True,True,False,Shahr-e-Ziba,1890000000.0,63000.0
79.0,2,True,True,True,Jeyhoon,1817000000.0,60566.67
105.0,2,True,True,True,Pardis,1000000000.0,33333.33
160.0,2,True,True,True,Pardis,1930000000.0,64333.33
100.0,2,True,True,True,Pardis,585000000.0,19500.0
94.0,2,True,False,True,Pardis,990000000.0,33000.0
80.0,2,False,True,False,Northern Janatabad,2200000000.0,73333.33
75.0,2,True,False,True,Parastar,2300000000.0,76666.67
90.0,2,True,True,True,Shahr-e-Ziba,4099000000.0,136633.33
102.0,2,True,True,False,Parastar,2030000000.0,67666.67
96.0,2,True,True,True,Shahr-e-Ziba,3840000000.0,128000.0
87.0,2,True,True,True,Gheitarieh,6264000000.0,208800.0
87.0,2,True,True,True,Gheitarieh,6264000000.0,208800.0
105.0,2,True,True,True,Gheitarieh,6200000000.0,206666.67
88.0,2,True,True,True,East Ferdows Boulevard,3700000000.0,123333.33
101.0,2,True,True,True,West Ferdows Boulevard,3700000000.0,123333.33
160.0,2,True,True,True,Pardis,1930000000.0,64333.33
130.0,2,True,True,True,Southern Chitgar,3250000000.0,108333.33
144.0,2,True,True,True,Railway,6600000000.0,220000.0
91.0,2,True,True,True,Southern Janatabad,4500000000.0,150000.0
68.0,2,True,True,True,West Ferdows Boulevard,2200000000.0,73333.33
71.0,2,True,True,True,Si Metri Ji,1633000000.0,54433.33
132.0,2,True,True,True,Rudhen,2244000000.0,74800.0
95.0,2,True,True,True,Abazar,5600000000.0,186666.67
95.0,2,True,True,True,Abazar,4500000000.0,150000.0
102.0,2,True,True,True,Abazar,5200000000.0,173333.33
120.0,2,True,True,True,Abazar,6250000000.0,208333.33
85.0,2,True,True,True,Jeyhoon,1900000000.0,63333.33
80.0,2,False,True,True,Jeyhoon,1750000000.0,58333.33
101.0,2,True,False,True,Pirouzi,3130000000.0,104333.33
65.0,2,True,True,False,Feiz Garden,1960000000.0,65333.33
91.0,2,True,True,True,Punak,3230000000.0,107666.67
105.0,2,True,True,True,Pardis,690000000.0,23000.0
86.0,2,True,True,True,Central Janatabad,3480000000.0,116000.0
87.0,2,True,True,True,Pardis,760000000.0,25333.33
103.0,2,True,True,True,Shahran,3550000000.0,118333.33
81.0,2,True,True,True,East Pars,2891700000.0,96390.0
73.0,2,True,True,True,Feiz Garden,2600000000.0,86666.67
90.0,2,True,True,True,Northern Chitgar,455000000.0,15166.67
108.0,2,True,True,False,Pardis,1300000000.0,43333.33
86.0,2,True,True,True,Pardis,610000000.0,20333.33
110.0,2,True,True,False,Pardis,1870000000.0,62333.33
88.0,2,True,True,True,Pardis,740000000.0,24666.67
85.0,2,True,True,True,Pardis,780000000.0,26000.0
100.0,2,True,True,True,Pirouzi,3000000000.0,100000.0
87.0,2,True,True,True,Pardis,715000000.0,23833.33
91.0,2,True,True,True,Salsabil,2093000000.0,69766.67
87.0,2,True,True,True,Pardis,650000000.0,21666.67
170.0,2,True,True,True,Kook,7140000000.0,238000.0
89.0,2,True,True,True,Moniriyeh,2047000000.0,68233.33
64.0,2,True,True,True,Saadat Abad,3200000000.0,106666.67
89.0,2,True,True,True,Northern Janatabad,3100000000.0,103333.33
75.0,2,False,False,False,Air force,1650000000.0,55000.0
105.0,2,True,True,True,Air force,3990000000.0,133000.0
111.0,2,True,True,True,Saadat Abad,6800000000.0,226666.67
66.0,2,True,True,True,Narmak,2510000000.0,83666.67
75.0,2,True,True,False,Shahr-e-Ziba,1880000000.0,62666.67
103.0,2,True,True,True,Saadat Abad,5200000000.0,173333.33
115.0,2,True,True,True,Andisheh,1900000000.0,63333.33
78.0,2,True,True,True,Qasr-od-Dasht,2000000000.0,66666.67
100.0,2,True,True,True,Persian Gulf Martyrs Lake,1000000000.0,33333.33
90.0,2,True,True,True,Punak,4200000000.0,140000.0
70.0,2,True,True,True,Punak,2800000000.0,93333.33
86.0,2,True,True,True,Punak,4200000000.0,140000.0
79.0,2,True,True,True,Pardis,550000000.0,18333.33
88.0,2,True,True,True,Central Janatabad,3600000000.0,120000.0
64.0,2,True,True,False,Jeyhoon,1500000000.0,50000.0
87.0,2,True,True,True,Pardis,540000000.0,18000.0
84.0,2,True,True,True,Pardis,550000000.0,18333.33
84.0,2,True,True,True,Pardis,560000000.0,18666.67
84.0,2,True,True,True,Pardis,540000000.0,18000.0
,2,True,True,True,Ostad Moein,3310000000.0,110333.33
84.0,2,True,True,True,Pardis,550000000.0,18333.33
80.0,2,True,True,False,Northern Janatabad,3250000000.0,108333.33
65.0,2,True,True,True,Punak,2350000000.0,78333.33
105.0,2,True,True,True,Southern Janatabad,5300000000.0,176666.67
93.0,2,True,True,True,Central Janatabad,4650000000.0,155000.0
110.0,2,True,True,True,Central Janatabad,4500000000.0,150000.0
95.0,2,True,True,True,Saadat Abad,5700000000.0,190000.0
86.0,2,True,True,True,Southern Janatabad,3200000000.0,106666.67
70.0,2,True,True,True,Saadat Abad,3900000000.0,130000.0
72.0,2,True,True,True,Southern Janatabad,3150000000.0,105000.0
73.0,2,True,True,True,Saadat Abad,3900000000.0,130000.0
67.0,2,True,True,True,West Ferdows Boulevard,2200000000.0,73333.33
68.0,2,True,True,True,East Ferdows Boulevard,2700000000.0,90000.0
88.0,2,True,True,True,Pardis,1900000000.0,63333.33
111.0,2,True,True,True,Saadat Abad,5661000000.0,188700.0
98.0,2,True,True,False,West Ferdows Boulevard,3750000000.0,125000.0
62.0,2,True,True,True,West Ferdows Boulevard,2750000000.0,91666.67
80.0,2,True,True,True,Central Janatabad,4240000000.0,141333.33
82.0,2,True,True,True,Pardis,1100000000.0,36666.67
76.0,2,True,True,True,Saadat Abad,4000000000.0,133333.33
96.0,2,True,True,True,Shahrake Gharb,4800000000.0,160000.0
103.0,2,True,True,True,Saadat Abad,5200000000.0,173333.33
120.0,2,True,True,True,Shahrake Qods,1050000000.0,35000.0
160.0,2,True,True,True,Pardis,2000000000.0,66666.67
93.0,2,True,True,True,Shahrake Qods,1181100000.0,39370.0
84.0,2,True,True,True,Shahrake Qods,1150800000.0,38360.0
92.0,2,False,True,True,Shahrake Qods,1012000000.0,33733.33
105.0,2,True,True,True,Shahrake Qods,1365000000.0,45500.0
67.0,2,True,True,False,Central Janatabad,2400000000.0,80000.0
100.0,2,True,True,True,Ekhtiarieh,5500000000.0,183333.33
93.0,2,True,True,True,Northern Janatabad,4140000000.0,138000.0
87.0,2,True,True,True,Pardis,795000000.0,26500.0
100.0,2,True,True,True,Heravi,5500000000.0,183333.33
124.0,2,True,True,True,Heravi,7040000000.0,234666.67
58.0,2,True,True,False,Central Janatabad,2080000000.0,69333.33
88.0,2,True,True,True,Amirieh,2024000000.0,67466.67
87.0,2,True,True,True,Pardis,670000000.0,22333.33
105.0,2,True,True,True,Pardis,955000000.0,31833.33
105.0,2,True,True,True,Pardis,980000000.0,32666.67
69.0,2,True,True,True,Shahr-e-Ziba,2050000000.0,68333.33
87.0,2,True,True,True,Pardis,490000000.0,16333.33
116.0,2,True,True,True,Dehkade Olampic,4350000000.0,145000.0
95.0,2,True,True,True,Jeyhoon,2280000000.0,76000.0
75.0,2,True,True,True,Jeyhoon,2250000000.0,75000.0
86.0,2,True,True,True,Komeil,1978000000.0,65933.33
95.0,2,True,True,True,Punak,4200000000.0,140000.0
88.0,2,True,True,True,Valiasr,2024000000.0,67466.67
93.0,2,True,True,True,Amir Bahador,2139000000.0,71300.0
70.0,2,True,True,True,Amirieh,1630000000.0,54333.33
81.0,2,True,True,True,Central Janatabad,4000000000.0,133333.33
109.0,2,True,True,True,Shahran,3500000000.0,116666.67
122.0,2,True,True,True,Aqdasieh,7000000000.0,233333.33
100.0,2,True,True,True,Kook,3580000000.0,119333.33
96.0,2,True,True,True,Azadshahr,3750000000.0,125000.0
79.0,2,True,True,True,East Ferdows Boulevard,2850000000.0,95000.0
75.0,2,True,True,True,Northern Janatabad,3050000000.0,101666.67
145.0,2,True,True,True,Azadshahr,4500000000.0,150000.0
102.0,2,True,True,False,Railway,4520000000.0,150666.67
115.0,2,True,True,True,Zibadasht,4350000000.0,145000.0
102.0,2,True,True,True,Persian Gulf Martyrs Lake,4500000000.0,150000.0
95.0,2,True,True,True,Shahr-e-Ziba,2970000000.0,99000.0
78.0,2,True,True,True,Parand,460000000.0,15333.33
90.0,2,True,True,True,East Ferdows Boulevard,3150000000.0,105000.0
85.0,2,True,True,True,Shahran,3200000000.0,106666.67
105.0,2,True,True,True,Dehkade Olampic,1035000000.0,34500.0
103.0,2,True,True,True,Northern Chitgar,1035000000.0,34500.0
101.0,2,True,True,True,Southern Chitgar,1035000000.0,34500.0
106.0,2,True,True,False,Islamshahr,1245000000.0,41500.0
100.0,2,True,True,True,Persian Gulf Martyrs Lake,1035000000.0,34500.0
77.0,2,True,True,True,Shahran,2650000000.0,88333.33
66.0,2,True,True,True,Central Janatabad,2700000000.0,90000.0
118.0,2,True,True,True,Shahran,3900000000.0,130000.0
86.0,2,True,True,True,Pardis,500000000.0,16666.67
85.0,2,True,True,True,Pardis,600000000.0,20000.0
86.0,2,True,True,True,Pardis,750000000.0,25000.0
86.0,2,True,True,True,Pardis,600000000.0,20000.0
75.0,2,True,True,True,Central Janatabad,3300000000.0,110000.0
98.0,2,True,True,True,Pardis,570000000.0,19000.0
90.0,2,True,True,True,Zaferanieh,6700000000.0,223333.33
70.0,2,True,True,True,Southern Janatabad,2950000000.0,98333.33
90.0,2,True,True,True,Amirabad,4590000000.0,153000.0
78.0,2,True,True,True,East Ferdows Boulevard,3300000000.0,110000.0
82.0,2,True,True,True,Dorous,4200000000.0,140000.0
75.0,2,True,True,True,Pardis,60000000.0,2000.0
97.0,2,True,True,True,Pardis,900000000.0,30000.0
117.0,2,True,True,True,Heravi,6100000000.0,203333.33
84.0,2,True,True,False,Parand,850000000.0,28333.33
78.0,2,False,True,False,Shahrake Qods,580000000.0,19333.33
64.0,2,True,True,False,Andisheh,960000000.0,32000.0
113.0,2,True,True,True,Punak,6500000000.0,216666.67
111.0,2,True,True,True,Heravi,6050000000.0,201666.67
87.0,2,True,True,True,Pardis,650000000.0,21666.67
61.0,2,True,True,False,Salsabil,1100000000.0,36666.67
69.0,2,True,True,True,Mirdamad,3795000000.0,126500.0
95.0,2,True,True,True,Punak,6700000000.0,223333.33
90.0,2,True,True,True,Abbasabad,4000000000.0,133333.33
81.0,2,True,True,False,Andisheh,1109700000.0,36990.0
94.0,2,True,True,True,Andisheh,1250000000.0,41666.67
134.0,2,True,True,True,Kahrizak,1608000000.0,53600.0
74.0,2,False,False,True,Parand,315000000.0,10500.0
100.0,2,True,True,True,Qasr-od-Dasht,3250000000.0,108333.33
54.0,2,True,True,False,Shahran,1850000000.0,61666.67
96.0,2,True,True,True,Amirieh,2210000000.0,73666.67
90.0,2,True,True,True,Karoon,2400000000.0,80000.0
90.0,2,True,True,True,Shahran,3170000000.0,105666.67
68.0,2,False,False,False,Karoon,1100000000.0,36666.67
68.0,2,False,False,False,Karoon,1100000000.0,36666.67
90.0,2,True,True,True,Shahran,3200000000.0,106666.67
97.0,2,True,True,True,Punak,4700000000.0,156666.67
78.0,2,True,True,False,Punak,2730000000.0,91000.0
97.0,2,True,True,True,Farmanieh,5950000000.0,198333.33
100.0,2,True,True,True,Farmanieh,6200000000.0,206666.67
63.0,2,True,True,True,Feiz Garden,2100000000.0,70000.0
80.0,2,True,True,True,Razi,1390000000.0,46333.33
88.0,2,True,True,True,Razi,1574000000.0,52466.67
94.0,2,True,True,True,Razi,1712000000.0,57066.67
78.0,2,True,True,True,Heravi,3300000000.0,110000.0
100.0,2,True,True,True,Pardis,500000000.0,16666.67
95.0,2,True,True,True,Shahr-e-Ziba,3150000000.0,105000.0
85.0,2,True,True,True,Parand,1150000000.0,38333.33
83.0,2,True,True,True,East Pars,2575000000.0,85833.33
100.0,2,True,True,True,Pasdaran,5500000000.0,183333.33
60.0,2,True,True,True,Pasdaran,3450000000.0,115000.0
82.0,2,True,True,True,Narmak,3050000000.0,101666.67
,2,True,True,False,Damavand,7000000000.0,233333.33
77.0,2,False,False,False,Parand,440000000.0,14666.67
80.0,2,True,False,True,Qalandari,4700000000.0,156666.67
95.0,2,True,True,True,Qalandari,6250000000.0,208333.33
85.0,2,True,True,True,Qalandari,4500000000.0,150000.0
83.0,2,True,True,True,Shahr-e-Ziba,2400000000.0,80000.0
105.0,2,True,True,True,Pardis,514000000.0,17133.33
62.0,2,True,True,True,Punak,2100000000.0,70000.0
75.0,2,True,True,False,West Ferdows Boulevard,1950000000.0,65000.0
95.0,2,True,True,True,West Ferdows Boulevard,4200000000.0,140000.0
89.0,2,True,True,True,Central Janatabad,3620000000.0,120666.67
94.0,2,True,True,True,Shahr-e-Ziba,3160000000.0,105333.33
87.0,2,True,True,True,Pardis,726000000.0,24200.0
51.0,2,False,True,True,Komeil,1050000000.0,35000.0
95.0,2,True,True,True,Shahr-e-Ziba,2870000000.0,95666.67
80.0,2,True,True,True,Jeyhoon,2150000000.0,71666.67
88.0,2,True,True,True,Ekbatan,3940000000.0,131333.33
94.0,2,True,True,True,Shahran,4700000000.0,156666.67
89.0,2,True,True,True,Ekhtiarieh,3300000000.0,110000.0
62.0,2,True,True,False,Pasdaran,3400000000.0,113333.33
71.0,2,True,True,False,Andisheh,940000000.0,31333.33
80.0,2,True,True,False,Andisheh,1110000000.0,37000.0
77.0,2,True,True,True,Gheitarieh,5544000000.0,184800.0
74.0,2,True,True,True,Shahran,4100000000.0,136666.67
70.0,2,True,True,True,Southern Janatabad,2400000000.0,80000.0
75.0,2,False,True,True,Parand,389000000.0,12966.67
83.0,2,True,False,True,Pasdaran,5000000000.0,166666.67
68.0,2,True,True,False,Pirouzi,1550000000.0,51666.67
